Country,Year,"Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)"
Sudan,2003-01-01,16.2341328153185,16.5922669025761,14.2148757444408,14.4337166861786,13.062766294239,13.3348060015645,11.5985479868081,12.3843981925381,9.43970715705122,10.3171640012078,7.10038384999161,7.33899092207748,5.85712980441454,5.37950519053749,5.15690183780175,4.23660516422723,4.70767875309262,3.78380382787793,4.08885267067883,3.57926186477939,2.96453881198221,2.96472482823285,1.86915374967518,2.08617051520433,1.1674112796791,1.29595510657421,0.87228980510444,0.857184731573547,0.743742321467847,0.66237579879891,0.557408515799513,0.475399907119486,0.364478602454764,0.27767035893198
Sudan,2002-01-01,16.2982152526822,16.636428181568,14.3487788460652,14.5472319579956,13.1438065356555,13.4917231642241,11.5971297950754,12.5039122021192,9.29729751012978,10.1097870459333,7.04215472666216,7.14611238164833,5.91024307946175,5.30470970855831,5.24892012220089,4.27388391950959,4.78108396722755,3.89349139117059,4.0355079198087,3.63577050940273,2.82336078977848,2.91178261634437,1.76020783060834,1.99595653409475,1.13775941685049,1.24803262198285,0.889506283089435,0.860199105962804,0.779904351050508,0.695652958397048,0.555884462217192,0.47721197522678,0.350239111436506,0.268113725861672
Sudan,2001-01-01,16.348500772989,16.6688941806388,14.4949057889402,14.6819763173076,13.2280569399741,13.6892922800663,11.5745549542154,12.567045895078,9.13476992888083,9.85140255521805,7.03450815798931,6.99149232341614,5.96960719736153,5.2437880588474,5.3413779578825,4.32757872134007,4.84408828067405,4.01293099535632,3.95497640688092,3.67061953842417,2.67935695104744,2.84599903189857,1.66054459646456,1.90239902147808,1.12087609330746,1.2104588902641,0.915020619696745,0.873475754992553,0.81450200065007,0.72999113742177,0.548562271737958,0.474098858669072,0.335791081307967,0.258556439582995
Sudan,2000-01-01,16.4317986461145,16.7365425793897,14.658007540225,14.8535432359147,13.3340868864613,13.9177325152328,11.5002436675517,12.5483560839732,8.95142674086079,9.55487576169783,7.04485059444475,6.84832942846957,6.03292619015987,5.19544258149824,5.43514861577852,4.39639341286352,4.88592088273775,4.13136878165152,3.84754431474011,3.68013728151197,2.53446395893651,2.76639840614145,1.57498088311733,1.81253268171069,1.11523056889027,1.18293905684258,0.94949989990039,0.897577039658054,0.843496096727447,0.760660557691783,0.539057061675441,0.468787705124379,0.321317451678214,0.248382890628017
Sudan,1999-01-01,16.5676774458479,16.8550370835007,14.846265881373,15.0745757471619,13.4155645292375,14.128490271659,11.3817125490039,12.4521641631155,8.76319554032748,9.23737741019508,7.06452762693687,6.71104624560308,6.10707490957336,5.16824631053746,5.52940188439987,4.48190612641981,4.8961070804089,4.23729411131133,3.70956019749502,3.65846760273949,2.39936091518881,2.68109661624437,1.50574754453022,1.73071834245295,1.1205902947695,1.16633159852108,0.992275250500301,0.932180373465702,0.865602148571899,0.78583392062275,0.527801972640527,0.461359585008835,0.307534229194882,0.237874491440943
Sudan,1998-01-01,16.7858875826372,17.0301818260634,15.0251551620417,15.2806294500633,13.4459937147146,14.2869748994151,11.2211006517507,12.2688699167628,8.59394980441678,8.94486820040352,7.08760126646842,6.59087731054797,6.18939945888079,5.17125137114382,5.6172341424337,4.58929955655437,4.87071750267151,4.32881838715408,3.55190662414164,3.61511234572886,2.27222366991245,2.59131174961538,1.45565386419677,1.66363931635521,1.1383156008739,1.16452572817182,1.04547944357771,0.9804319752384,0.88356106655502,0.80793620798806,0.513562064091476,0.451988598867043,0.302258380635739,0.233283159926871
Sudan,1997-01-01,17.0521743573978,17.2361162271638,15.1695931310683,15.4757042451518,13.45704065211,14.4142695505375,11.0217823436223,12.0079252970074,8.47673798615058,8.6995445367014,7.11214977864123,6.48244666623835,6.27643570272387,5.19980012680119,5.69715070584919,4.71446029479556,4.81158758368367,4.40014539912923,3.39066875591743,3.5599994672423,2.14622307033028,2.48916054673408,1.42412450108094,1.61103336330298,1.16746821581105,1.17663342558219,1.10611840344415,1.0391649371271,0.892689135655048,0.821519654083181,0.494912997158724,0.439982558257924,0.30314267935546,0.232093704144025
Sudan,1996-01-01,17.3048858321306,17.4440878129383,15.3111336980042,15.7221091988419,13.4376388215611,14.4866333338609,10.7986269008087,11.6948085355029,8.42566057970909,8.49491055069228,7.15282876528166,6.38886281152768,6.37126894067707,5.25016548882154,5.77006744496762,4.85314560505688,4.72243658289797,4.44648101040112,3.22556971584353,3.48810000935471,2.03071327540917,2.38099242915053,1.40821609116301,1.56962698252045,1.20777460945115,1.20160751810185,1.16482286337003,1.09864360067218,0.891620759188117,0.824987357888624,0.474508471512236,0.426774314013724,0.302226648024707,0.228063440654495
Sudan,1995-01-01,17.5572310876981,17.6723504895496,15.4555507622307,15.979859804621,13.3499814490064,14.4582402645642,10.5683590303057,11.3536827131289,8.42296021830881,8.32797409526645,7.21981876882043,6.33130276384098,6.48070229028753,5.33388473475237,5.82423332673714,4.99946234546989,4.60282581506593,4.46628791656517,3.05904557889301,3.4001340300477,1.932109149009,2.27741303782354,1.40678259475264,1.54143455722888,1.26058449571944,1.24214514705646,1.21617869368031,1.15333996207469,0.886950214475065,0.824749757525648,0.45507681903596,0.413915575819949,0.30160970597382,0.223822804664578
Sudan,1994-01-01,17.8034202138766,17.9362260876062,15.5589925289088,16.2190076003645,13.2205317904449,14.3626344223801,10.362461258105,11.012462547638,8.46280058836663,8.18458661018878,7.32235106131952,6.31198588516144,6.60494529249958,5.4469829185087,5.84863345389494,5.135015276307,4.44944895799726,4.4494926285412,2.90450407113221,3.30402587372918,1.85334328180315,2.18241830411709,1.41886313149322,1.52581074753568,1.32347200643726,1.29563237482506,1.25504128224828,1.19707695662259,0.875549628089423,0.817697234627918,0.435320010353509,0.399659812236509,0.300321443029657,0.219284719610052
Sudan,1993-01-01,18.063298297683,18.2214228290392,15.6098356498994,16.4098024211863,13.0509195357096,14.1621754851862,10.1966218772468,10.6914583201536,8.52523004091358,8.07173178583639,7.44842396409513,6.34135336795962,6.73001850007742,5.5931558232652,5.8345005313696,5.25744119229673,4.27331070715471,4.40692147813064,2.75940466437362,3.20114409619919,1.79731996846892,2.10355757017012,1.44506129703318,1.52732897554859,1.39753000452945,1.36520928953087,1.28378033374209,1.2323308556607,0.85415611879908,0.802615061794914,0.428794594504906,0.395107870099536,0.301793914399488,0.217243577942198
Sudan,1992-01-01,18.2740232581136,18.4208523355029,15.6537194853625,16.5005779765431,12.8914267147736,13.9107302295501,10.1005194103089,10.5029890185811,8.55011707622989,8.02785176100239,7.53532407220784,6.39864229007823,6.8313766444774,5.72942553835605,5.79796504234423,5.33944598941702,4.13321200571674,4.36721477604729,2.65822760568238,3.11924952163333,1.7875816005838,2.06995777877516,1.48042144173063,1.54498461452897,1.44970495874551,1.41755259189276,1.29519301521377,1.25376623744809,0.823553003052357,0.782974706179081,0.433384538370637,0.397559199144723,0.304250127086179,0.216225435319761
Sudan,1991-01-01,18.3959745411328,18.5356377707474,15.6944998525909,16.5135406935864,12.7730778709857,13.7080259583819,10.0800096268724,10.465987607522,8.54235098427469,8.02678344699369,7.58344261394999,6.44704961299863,6.91577273715632,5.83561677742402,5.75387220364818,5.37167349790021,4.037734267408,4.32834657868417,2.61401542518544,3.06731247874311,1.81703897622119,2.07373240204873,1.51732765911768,1.56740827796994,1.46809329986939,1.43881271296993,1.28567867127161,1.25612037883323,0.787180783882689,0.759848298028186,0.431696761864158,0.391745498582263,0.302233724568846,0.212358008586178
Sudan,1990-01-01,18.5197198958057,18.6621320280675,15.6980847501886,16.4916761218643,12.6433974079849,13.5175140363211,10.0879265165879,10.4592172911,8.55207947240909,8.02730765870306,7.65575935531321,6.50625507794608,6.99284815226861,5.94570720811895,5.68688141154451,5.38271963841316,3.94572418441734,4.28051641215963,2.58373351971339,3.01938283243372,1.85173000016534,2.08187567485341,1.55495071056432,1.59193915696381,1.48100414423745,1.45800289899787,1.2689404319916,1.25010128486351,0.750924006694912,0.735282627102416,0.427448753318256,0.381894665327988,0.298847286794913,0.208475386763569
Sudan,1989-01-01,18.6336256518352,18.7791350481046,15.677091107729,16.4338190463202,12.5131505064456,13.3349256324579,10.109046376067,10.4624313125053,8.58776449459649,8.04681093409768,7.75080193133585,6.58756759255155,7.04538980659221,6.05059416461323,5.58906395863809,5.36903123561699,3.86799886216572,4.23530665842775,2.56786279394236,2.98088181734533,1.88967510553884,2.09467614882696,1.59243331374319,1.61958482320421,1.49004490658511,1.47696194457345,1.24775232846189,1.23874411491801,0.718725119379154,0.712069328095847,0.423666187794554,0.371454123947851,0.295907549149796,0.206006074393146
Sudan,1988-01-01,18.800597863532,18.8941615488729,15.6262577706561,16.2577797657039,12.3810384373469,13.1224521354417,10.1089768943628,10.4534659511542,8.62599609713874,8.11324841997198,7.8431300352187,6.71238843264084,7.05463642532182,6.15304875898087,5.46813561425333,5.34709295123121,3.79952534543616,4.19487215662952,2.57094852744086,2.96329076004247,1.93200041218928,2.11911307955945,1.63039668043334,1.65634682510019,1.50019183917971,1.50346413953165,1.2173565521352,1.22188417013798,0.713464612600045,0.711174789671579,0.42843005393241,0.367201961895955,0.298916838822697,0.209014153433573
Sudan,1987-01-01,18.9800813458343,18.9920398680568,15.5334015928693,15.999729441821,12.2911475723209,12.9522649065192,10.0923056386507,10.4441469489717,8.6687106887406,8.20297487930342,7.93473499792031,6.86040991988472,7.02857125861514,6.23868371021571,5.35113794487311,5.32549167160831,3.73293223840481,4.14387488769169,2.59229290993265,2.96289328516299,1.97714547331751,2.15067569238408,1.66620179539954,1.69690889704873,1.50744821566814,1.52967194093492,1.1765368339106,1.19850485089481,0.726585472736775,0.721551510543769,0.436794151625397,0.365820841028645,0.303971869180235,0.214356747929478
Sudan,1986-01-01,19.0278072582989,19.0096014779032,15.4153401286882,15.78442188422,12.2891165517324,12.9282347331313,10.1057693574971,10.4725957982585,8.74240943177926,8.27515391700959,8.04451126486966,6.99695273223283,6.99056646686694,6.28816112995514,5.25051343116017,5.28607049830108,3.6864221400819,4.08482535225772,2.62946703827594,2.96908362783087,2.02560624928813,2.18255671013452,1.6951241232362,1.72999917337486,1.50185954209638,1.53882484681295,1.12937675480327,1.16684353288143,0.727498632927195,0.713373551901701,0.436217124033696,0.358141754572036,0.302394504364761,0.215159279222333
Sudan,1985-01-01,19.0619300086001,19.0193277034507,15.280939954897,15.5964434184924,12.3161871148377,12.9633645870249,10.1332106108384,10.5070415111216,8.83782622246178,8.34137987886474,8.14237438474933,7.12062696362452,6.92497600661398,6.30362638250281,5.15323786312693,5.22968792547398,3.65545325374124,4.02823364251047,2.67194502884349,2.9790710683576,2.07428376329283,2.21610363984175,1.7177337712371,1.75985218565435,1.48795281658412,1.53674349939881,1.08407655264659,1.13393170326198,0.724900224011369,0.698497825043639,0.433340314271717,0.350845815244743,0.299632109246412,0.215222250130996
Sudan,1984-01-01,19.1254587564355,19.0408674189848,15.1452629746594,15.4229538294983,12.3409884797398,13.00063494107,10.1729221307096,10.5358192300377,8.94711143849982,8.41566238539708,8.20600748357021,7.227862868514,6.81900868704784,6.28481983463857,5.06674760344613,5.17465953213417,3.63568310891603,3.98106359624902,2.71334814446641,2.9918644619911,2.11905900154132,2.25012270624399,1.73526287210687,1.78946370926638,1.47040640072197,1.5297267375381,1.0465882240918,1.1052710153886,0.724599908382882,0.684320819850424,0.432707832094653,0.348056767185934,0.298836953569803,0.216830146011846
Sudan,1983-01-01,19.1992963759904,19.0924398665219,15.0299204500548,15.3487625677957,12.3157703697127,12.9818221503369,10.2437310569462,10.4926073454434,9.12961618609413,8.47152247958919,8.29014295314048,7.33690858514681,6.70308281063127,6.2844099736878,4.95908148059169,5.13612155052809,3.58110216584062,3.9304263031708,2.706517367984,2.97183660080346,2.13230129052138,2.25748655560679,1.74998563766171,1.82265226024504,1.45967599435256,1.53952664440006,1.03839705859312,1.09659765675162,0.72789853747874,0.669559414543652,0.433911265121801,0.348386125309714,0.299568999284495,0.218933920119062
Sudan,1982-01-01,19.224309652751,19.1487580922533,14.9890358557757,15.3981530905161,12.2775797808521,12.9315692584564,10.3192359334742,10.4035087016914,9.30689448456426,8.50250749076821,8.33815643154309,7.4179732341713,6.58626200464784,6.2919044518714,4.83707942766464,5.08598030948605,3.52562993544728,3.88159267944922,2.68853475429768,2.9365077389907,2.14498888676029,2.25615197362306,1.7792267233117,1.86223132539663,1.45740553042968,1.55368990735372,1.05522468548589,1.10220955885973,0.734005500779376,0.656236849699552,0.435302547085338,0.349886584829711,0.301127865129914,0.221138752583532
Sudan,1981-01-01,19.1698740910347,19.1607302292032,15.0412692503992,15.4996030087379,12.2967324071603,12.9148773096135,10.3573819925363,10.3493635952468,9.36403447161781,8.53920531331841,8.26289876244926,7.43546691498744,6.44839792664597,6.24654692080126,4.75484274255854,5.00902991495043,3.53638436649857,3.85254742454458,2.7316134983401,2.93510603435746,2.20277477325617,2.28458992314755,1.83085401770873,1.90477378043111,1.45334953433817,1.5437125972843,1.07074126620686,1.10108088149664,0.740101466986941,0.647452349763972,0.435823418412021,0.351971459961885,0.302926013850454,0.223942342153656
Sudan,1980-01-01,19.12392565067,19.1909019220355,15.1282213713077,15.6078760358139,12.3343445657421,12.8982381582431,10.3732056681124,10.3091675054717,9.35071002001714,8.57815356821685,8.11674512218104,7.41092757687142,6.30183119907954,6.1693111770379,4.70076436585838,4.92666206885238,3.57748487800369,3.83401532409368,2.80390031630761,2.9534396653128,2.27866591461883,2.32885175282769,1.89020609716013,1.94700341377974,1.44529391597896,1.5224186525304,1.08571571067636,1.09608713886853,0.746196720909671,0.643625153305555,0.436998241434791,0.355523127857615,0.305790241941576,0.227797758881248
Sudan,1979-01-01,19.0749051605741,19.223980479093,15.2247194186149,15.709659105221,12.3822130937112,12.8823342310791,10.3876054936416,10.2842283873026,9.30122632300388,8.61321004928629,7.9305971548585,7.35246216601858,6.17638129846466,6.09329476302921,4.6698277374532,4.85363023972428,3.63006264548644,3.8228484107036,2.88503111510388,2.98127353125227,2.35687791969006,2.37964148780487,1.94900314386276,1.98732430121781,1.43174625126862,1.49417123812355,1.09980270453094,1.08688270515004,0.751940141960538,0.643527118325125,0.438423792648691,0.359522220811863,0.30963660512605,0.232009565856884
Sudan,1978-01-01,19.0456057576768,19.2784736590055,15.3115346159048,15.7865581989677,12.4301710875284,12.860927053944,10.3986793800072,10.2766966134737,9.21890375002826,8.63945738594439,7.72793128735859,7.27417103231717,6.06734670161632,6.01455801683915,4.66328566161155,4.7961176899506,3.68974948912768,3.81841649516762,2.97001344390412,3.01575250919281,2.43441882712414,2.43495603241243,1.98059947728874,2.00123162850416,1.43663629790655,1.48086697088171,1.11338899947819,1.07375142610891,0.757255761913997,0.647576963057281,0.439825473825238,0.36397948405293,0.314653987699403,0.236508840179894
Sudan,1977-01-01,19.0757499823174,19.3823325919099,15.3691504021308,15.8227367442414,12.4640740835537,12.8254988392174,10.4028491388101,10.2890064836261,9.09999369756976,8.65132334618888,7.53190639707677,7.19608171693121,5.95702127882089,5.91259942325727,4.67982966375021,4.75342491669122,3.75678508905554,3.82104219086563,3.05903175406541,3.05792561802551,2.51151844809398,2.49375690861574,1.98183221279426,1.98454632184623,1.46219133572716,1.4854435973179,1.12606401672869,1.0600958355067,0.760915244973261,0.653842203838285,0.44110819291161,0.369065347059126,0.319979061620429,0.24127791486153
Sudan,1976-01-01,19.159959945402,19.526470390081,15.3965640678535,15.8229123749672,12.4702465922923,12.767690817697,10.4071957422629,10.322296065151,8.96337935871274,8.64928362723221,7.35009460755204,7.11833247340447,5.86290554439548,5.80828393273883,4.71005113180864,4.72421565801225,3.82703776980258,3.83218011529026,3.14462662957992,3.1055743587998,2.58273571244171,2.55050710850202,1.97427284378556,1.96017877292553,1.48411146377855,1.48303477817861,1.13651450705196,1.0490119904639,0.762822370482988,0.659621700037697,0.442930965366343,0.374362133111338,0.324550747430795,0.246043703406886
Sudan,1975-01-01,19.2615288957572,19.678774791591,15.4136773409308,15.8022563766034,12.4702282801128,12.7101489441072,10.4005691525395,10.3710350402352,8.80567259531415,8.62762822418946,7.18035694513729,7.03357049736581,5.79278347201503,5.71388252380339,4.74987290652945,4.70459958458734,3.90310149738134,3.85398990967869,3.22739283966697,3.15951590712384,2.64924404684659,2.60414472860638,1.95878718897817,1.92854775456676,1.50325978381609,1.47326392380024,1.14463742941401,1.04209459331364,0.764324356823699,0.665675284569914,0.446203744822504,0.379997018329454,0.328359523914407,0.250874897528127
Sudan,1974-01-01,19.3690879602748,19.8253401253192,15.4428615830996,15.7792821924325,12.4769962177489,12.6721898759455,10.3576468323976,10.4185429138532,8.59816594779605,8.56518257103843,7.03212182787609,6.95053289466433,5.7473059563764,5.62946990000465,4.80112432508701,4.6916141355991,3.98900088510896,3.88645505026204,3.31268388521524,3.2217307787315,2.71549448133559,2.65668508943904,1.93702096243106,1.88805092494217,1.52069021480408,1.45836093512121,1.15144614983792,1.04131863365196,0.765555043457906,0.672770698489206,0.451396286069814,0.386421176654294,0.331401441083011,0.256052103851626
Sudan,1973-01-01,19.4569055702028,19.9321475724569,15.4433296937477,15.7455578855802,12.4596904990929,12.6321760847767,10.324800324907,10.4426351283163,8.46255413546014,8.50054295248318,6.96580428892368,6.90571271621408,5.74372027057721,5.60020597485802,4.83989206244319,4.69852891018571,4.04483421806368,3.91666450907148,3.36328844172273,3.2701955518697,2.72033420109464,2.65856340712683,1.92872632768322,1.87223418674439,1.53674544020145,1.45290990387493,1.15444051780695,1.04238700620562,0.764465427399653,0.67772269207921,0.458172190939365,0.391717752241648,0.332296389733753,0.260097765915057
Sudan,1972-01-01,19.5095470228069,19.9833415371179,15.3908702211986,15.679430031223,12.4269706817254,12.5868795704875,10.3222791304476,10.4458161444843,8.43985162371,8.47761245498626,6.95713428167099,6.88591522652807,5.77451696467558,5.62938501126287,4.86118890560122,4.72423595797518,4.0676602122549,3.94318814264936,3.37853794819377,3.30230650411181,2.6621896871143,2.60828954159219,1.94015724195754,1.88885714953607,1.55286100336056,1.46028470254746,1.15411341581956,1.04299418628266,0.763298791749917,0.681624246551882,0.466883113757866,0.396550332083341,0.331939753955321,0.263289260580105
Sudan,1971-01-01,19.5380917949602,19.9968713160474,15.3048896070868,15.5690557231113,12.4161042164681,12.5619229401889,10.3179741328661,10.4472271332076,8.42870756106327,8.47483764065378,6.95160140700466,6.87067215844601,5.81332057045273,5.67285028416739,4.88627055419893,4.7562160973615,4.09213290207148,3.97656244113382,3.39440303084106,3.33573022147726,2.60266699603133,2.55742941709553,1.95473637532475,1.90717004628466,1.5685906194543,1.46835799405293,1.15451748506065,1.04584866280014,0.766381817698376,0.68848171663542,0.476961199299071,0.403346784219788,0.332649730118254,0.267419423116573
Sudan,1970-01-01,19.5408026143777,19.9747064268164,15.2150269316265,15.4480436389216,12.4217221819764,12.5613558613015,10.3055215547795,10.4420960807769,8.41748193234486,8.47226941630195,6.95382160160397,6.86600032698983,5.85238247852459,5.71968103387436,4.9169197015349,4.79443760443116,4.1178556958047,4.01560647736647,3.41117399852139,3.36761544653323,2.54217439731816,2.5056147828375,1.97248497159791,1.92451445940729,1.58206807041004,1.47623277683527,1.15612087492929,1.05071319025924,0.773729515159858,0.697428148136109,0.486369069669672,0.411572613515244,0.334344409820641,0.272111715695856
Sudan,1969-01-01,19.5296440256687,19.9327457633534,15.1362637340543,15.3378403031709,12.4266076941868,12.5684732731423,10.2638234342312,10.4091203856659,8.42439714009793,8.48373879471389,6.96591398341792,6.8745560264078,5.8895620410539,5.76589021692617,4.95079853844612,4.83554631260454,4.14400295812861,4.05785607717104,3.42842426370993,3.39701500522691,2.48026581483383,2.45122102462395,1.99322741353931,1.94026753017246,1.59293690132921,1.48296165041755,1.15809163051943,1.05705636739226,0.785190859521518,0.708064803334086,0.4945141464769,0.4209463362801,0.336335420784381,0.276700129396664
Sudan,1968-01-01,19.4990520519674,19.8695332305544,15.0708889406126,15.2459618655783,12.4262124434924,12.5747716761245,10.2145159591913,10.3660023523568,8.43898586765079,8.49782805302643,6.99484871718512,6.90233033275071,5.92469641482293,5.80989957966851,4.98511969994482,4.87546098227298,4.16919903741159,4.1020229331359,3.403921076197,3.38241730434905,2.45654810033778,2.43462369320019,2.01679938693296,1.95460232517818,1.59997752565154,1.48783287957526,1.15945578516031,1.06492411072009,0.801440545402662,0.720092969639602,0.500252223654836,0.431099843957208,0.338086224383933,0.280595867911885
Sudan,1967-01-01,19.4307103648174,19.7694190632818,15.0278012392521,15.1815110465781,12.4226877562224,12.5802638203508,10.1901570727471,10.347942231192,8.43393564894438,8.48454627910198,7.03946341541689,6.94792572250833,5.95859207814203,5.85186497441395,5.02042485447808,4.91615085075233,4.19369598694521,4.14719374098841,3.33516648894296,3.32127684531605,2.47479897284936,2.45889603246128,2.04184360022037,1.96715930445343,1.60372427200139,1.49178644714301,1.16208450701486,1.07486977689624,0.821380137637408,0.733458612681662,0.503694756737333,0.441882434036465,0.339838847630732,0.283852817844053
Sudan,1966-01-01,19.3224011949166,19.6261075528581,15.0131451251505,15.1507514583038,12.4136279221475,12.5794343744641,10.1734101379345,10.3389528048893,8.42835615927246,8.46471861633251,7.09106584839115,7.00352677140109,5.99555517040921,5.89645359400126,5.05606888342462,4.96075317322437,4.21737258777024,4.19041086016936,3.26325274547162,3.2564203891627,2.4955678080238,2.48234998794585,2.06490598617726,1.97836217630875,1.60639126295506,1.49654406227398,1.16902949940202,1.087080683284,0.841263937985019,0.748341622116013,0.506928822948624,0.452888149898969,0.34165690761984,0.286903723365917
Sudan,1965-01-01,19.2101791206245,19.4762813884839,15.0162271051695,15.1479991944619,12.3928908090351,12.5654320476751,10.1560536193518,10.3245732768255,8.43094381305977,8.45184051738002,7.13986418304667,7.05677630275614,6.03530752333115,5.94191930728637,5.08888765395725,5.00646458694967,4.23848199443805,4.2278767411926,3.18756207213111,3.18834944375461,2.51812219055209,2.50278158546376,2.08295366947,1.98781695272626,1.60915386520321,1.50302927000257,1.18123970509419,1.10144843214048,0.858280935839472,0.764390543408406,0.510796010370528,0.463051264553515,0.343055729325614,0.289969144939297
Sudan,1964-01-01,19.1148875649872,19.3471301133611,15.017547475572,15.1520229214995,12.3386938058785,12.5159806987306,10.1647182478031,10.3283336506655,8.4470764737255,8.45283155304852,7.18414356891354,7.10377672554809,6.0744123287412,5.98369796936632,5.11720926881296,5.05012809402872,4.25602584127555,4.25914099138953,3.10716836479165,3.11586755860805,2.54207219603057,2.52054457379359,2.09561618316723,1.99526020906713,1.61141297346888,1.51151271050305,1.19897326769391,1.11802781394825,0.87196986809434,0.781419562838491,0.514381724755052,0.471621566905066,0.343690846288732,0.29270328669836
Sudan,1963-01-01,19.0357401381109,19.2335385600818,15.0091714116866,15.1489116141561,12.27222966301,12.449965961533,10.1792956346994,10.3330055797351,8.47975324498431,8.47518027083999,7.22278748661376,7.14630063528658,6.1114229938075,6.02212069627121,5.14272367857828,5.09542165989296,4.22062648170342,4.2346077485138,3.07376402285557,3.091028663955,2.56909906471248,2.53637012653717,2.10337590513743,2.0005436994923,1.61275118729438,1.52222772415964,1.22400651502471,1.13678556703572,0.881654240538898,0.799933962211686,0.517755936913403,0.478784869800547,0.343842394328979,0.295272660497397
Sudan,1962-01-01,18.9743104047676,19.1488993463835,14.9896421551876,15.1334491866796,12.2295878513488,12.4117684013463,10.1638813903258,10.3024927649724,8.52518132204758,8.51514228260162,7.255921297227,7.18383651394336,6.14689538997929,6.05944168996489,5.16624118945715,5.14146331924445,4.12960294586714,4.15030021810443,3.09225892540234,3.11636360898271,2.59756625366577,2.54828287291874,2.10650491778496,2.00265654277896,1.61562571787184,1.53385619807348,1.25424519098436,1.15551406822476,0.887491653050106,0.817371843276338,0.521432508492659,0.482882111784056,0.343610886539993,0.296279030720392
Sudan,1961-01-01,18.9418562657999,19.1098283386998,14.9586611822012,15.1064562341187,12.1909796360006,12.3840621835177,10.1418611467207,10.2590385215567,8.57289150675198,8.55959419823777,7.28814163868937,7.2185721081029,6.17914011786016,6.09657231153205,5.18611913060476,5.18146551933863,4.03304852691229,4.05849259928003,3.11232617879517,3.13770925340808,2.62211043036346,2.55563080528981,2.1070207586969,2.00294300346223,1.62348107739756,1.54573715146829,1.28291952276797,1.17327413653247,0.892023472535786,0.831522435477858,0.524851513237972,0.484094180744713,0.342567894664098,0.295007019232396
Sudan,1960-01-01,18.9320163646962,19.0947909789167,14.9113027037329,15.064248078358,12.1495094422354,12.3494946514835,10.1280094772238,10.2230732618097,8.61637438901601,8.60263293952861,7.32377078354727,7.25621845301435,6.20855089336637,6.13699716378486,5.20336039229635,5.2152749830166,3.93255962271909,3.96355217685837,3.13484655166517,3.155092416884,2.64049987956471,2.56039906563874,2.10753898314426,2.00487613220649,1.63837917911356,1.55975123800958,1.30676819730068,1.19188110143109,0.897711221922051,0.843441019758026,0.528138650566408,0.48527397570909,0.340663267889777,0.293002363592183
Somalia,2022-01-01,18.3704823289709,18.8780498641986,15.4280553235536,15.7788965912159,12.8033694094029,13.0670850542287,10.7320181755836,10.9417551285687,8.97610605682987,9.09242588389926,7.33997077401898,7.35582053132228,5.4129147018673,5.39060500482746,4.8661041867591,4.7838682305874,3.91813443290303,3.82290980207067,3.07777067052122,2.96123794296409,2.52632201524569,2.34912283923204,2.05871315655752,1.8499299853714,1.64092726792234,1.43588929232972,1.24885057883875,1.0564762001269,0.835509099700527,0.680701556326468,0.446873978996632,0.342966267162765,0.317877842328077,0.21225982556757
Somalia,2021-01-01,18.498761479719,19.0038077277207,15.4250960360712,15.7703219313838,12.7689534378772,13.0345611704109,10.7307225591773,10.9433001845861,8.9581864342737,9.07510290741386,7.13458070011781,7.14570030076695,5.52192794002929,5.50096997560962,4.85751772909217,4.77301051267134,3.88481558683018,3.79178499765213,3.0745820173988,2.95515437061747,2.53999037715071,2.35521006495432,2.07537561750484,1.86860052053458,1.65969767049843,1.45762540503312,1.26741585603259,1.07958767489585,0.824604975808622,0.676601453254013,0.449926077739438,0.346339295393587,0.327845504678727,0.222321507101612
Somalia,2020-01-01,18.6339441932315,19.1369163464898,15.3924471031473,15.7308251847211,12.7559306810265,13.0264070642066,10.730458072469,10.9455482082984,8.93580335375623,9.0529295621443,6.87867506202143,6.88977140140771,5.69403342212002,5.66665030249789,4.8397240807953,4.75594209303669,3.85109787499479,3.75940040077337,3.08005371219424,2.95462103419697,2.55432442036783,2.36318901543712,2.09227634677773,1.88800491552289,1.67812106028167,1.47980735955774,1.28632665475824,1.10265146576111,0.806271038736285,0.664576234570991,0.454499457318153,0.350673683075425,0.336013466003852,0.232085728301806
